sim_threshold,sent_name_weight,name_name_weight,avg_rouge1,avg_rouge2,avg_rougeL,avg_rouge_l2,avg_time,n_articles
0.2,0.6000000000000001,0.2,0.2939448709101182,0.09519615904210248,0.17834691428028157,0.36102508791204035,0.053159327507019044,50
0.1,0.2,0.0,0.29304026410151784,0.09257691188701456,0.17892201452659104,0.3606991779421833,0.1078658151626587,50
0.2,0.2,2.0,0.2938915724838956,0.09046996974011957,0.1787508838427138,0.3606127425774506,0.05700090885162354,50
0.30000000000000004,0.4,0.6000000000000001,0.2941381682973849,0.09288135060189971,0.17648982755988268,0.3606125031305237,0.056657633781433105,50
0.30000000000000004,0.6000000000000001,0.6000000000000001,0.2936977724908551,0.09460538160727058,0.1754172733844077,0.3606102538218387,0.054640698432922366,50
0.1,0.6000000000000001,0.8,0.2927733837147944,0.09490065191437282,0.17757219320415848,0.36034451314797633,0.056076698303222657,50
0.30000000000000004,0.2,1.2000000000000002,0.2948727725259528,0.0890799241367245,0.1776222342592972,0.3601094042490011,0.05456610679626465,50
0.2,0.8,2.0,0.2932750695234334,0.09311915772879825,0.17861798266278164,0.3599699572187322,0.054664087295532224,50
0.2,0.2,1.8,0.29278238680783486,0.09078338205675507,0.17887894263688048,0.35985484916800325,0.05710090637207031,50
0.2,1.2000000000000002,1.8,0.29319027663772823,0.09730928483974127,0.17577923440903517,0.3598512504653824,0.05434485912322998,50
0.30000000000000004,0.4,2.0,0.2923884015189227,0.09007133766586219,0.17973653719856897,0.3598247746681136,0.05627811908721924,50
0.30000000000000004,0.8,1.0,0.29215249356829515,0.09515795748121843,0.1756042928011005,0.35933025283980846,0.0546396541595459,50
0.1,0.6000000000000001,1.2000000000000002,0.291590954340034,0.09472778307619294,0.17725790382325562,0.3592316371674269,0.058920245170593265,50
0.2,1.2000000000000002,2.0,0.29228388199477723,0.09690258317186051,0.17626123919380518,0.35917985809640207,0.05468163967132569,50
0.2,1.2000000000000002,1.6,0.291824253982168,0.09829754664792763,0.17613104705634924,0.3591330736076202,0.05410170555114746,50
0.30000000000000004,0.2,1.4000000000000001,0.2933661084431513,0.08830842230173871,0.17795335788677824,0.35893273247021507,0.05439511299133301,50
0.2,0.6000000000000001,0.4,0.2921179163050055,0.09489550813924368,0.17659610207205959,0.35878806362234344,0.053560423851013186,50
0.2,1.0,1.8,0.29229219392616257,0.09467022746776536,0.1761224914168152,0.3586928990342874,0.055297627449035644,50
0.30000000000000004,0.4,1.6,0.2915516686319185,0.09033837979086416,0.17885103850697173,0.35867972563757045,0.05457688808441162,50
0.1,0.4,1.0,0.29201300434565824,0.09221732564063205,0.17643106182594234,0.3585919690666192,0.054638485908508304,50
0.1,0.2,0.6000000000000001,0.2917427778024075,0.09413553452401205,0.17555683283855508,0.35849394781550453,0.13549679279327392,50
0.2,0.8,1.8,0.2924631008053103,0.09212500568201464,0.17760336178552905,0.35845602988487685,0.05445792198181152,50
0.1,0.8,2.0,0.2922256070724299,0.09436731755545695,0.17605069682099792,0.3584500888371573,0.05399670124053955,50
